occurrence,capture,lane_index,lane,relative_event,neighbor_lane_event_index,same_frame,neighbor_opcode,zone_transition,actor_lifecycle,group_update,group_layout_018b,setup_0193
occurrence-163,gridania_to_coerthas.pcapng,0,main,-4,4032,no,0x00cc,no,yes,no,no,no
occurrence-163,gridania_to_coerthas.pcapng,0,main,-3,4033,no,0x0137,no,no,no,no,no
occurrence-163,gridania_to_coerthas.pcapng,0,main,-2,4034,no,0x0001,no,no,no,no,no
occurrence-163,gridania_to_coerthas.pcapng,0,main,-1,4035,no,0x017a,no,no,yes,no,no
occurrence-163,gridania_to_coerthas.pcapng,0,main,1,4037,no,0x0001,no,no,no,no,no
occurrence-163,gridania_to_coerthas.pcapng,0,main,2,4038,no,0x00cb,no,yes,no,no,no
occurrence-163,gridania_to_coerthas.pcapng,0,main,3,4039,no,0x00cf,no,no,no,no,no
occurrence-163,gridania_to_coerthas.pcapng,0,main,4,4040,no,0x00cf,no,no,no,no,no
occurrence-163,gridania_to_coerthas.pcapng,0,main,5,4041,no,0x00cf,no,no,no,no,no
occurrence-164,gridania_to_coerthas.pcapng,0,main,-5,4216,no,0x00cf,no,no,no,no,no
occurrence-164,gridania_to_coerthas.pcapng,0,main,-4,4217,no,0x00cf,no,no,no,no,no
occurrence-164,gridania_to_coerthas.pcapng,0,main,-3,4218,no,0x00cf,no,no,no,no,no
occurrence-164,gridania_to_coerthas.pcapng,0,main,-2,4219,no,0x00cf,no,no,no,no,no
occurrence-164,gridania_to_coerthas.pcapng,0,main,-1,4220,no,0x018b,no,no,yes,yes,no
occurrence-164,gridania_to_coerthas.pcapng,0,main,1,4222,no,0x0001,no,no,no,no,no
occurrence-164,gridania_to_coerthas.pcapng,0,main,2,4223,no,0x00cb,no,yes,no,no,no
occurrence-164,gridania_to_coerthas.pcapng,0,main,3,4224,no,0x00cb,no,yes,no,no,no
occurrence-164,gridania_to_coerthas.pcapng,0,main,4,4225,no,0x00cb,no,yes,no,no,no
occurrence-164,gridania_to_coerthas.pcapng,0,main,5,4226,no,0x00cb,no,yes,no,no,no
occurrence-165,gridania_to_coerthas.pcapng,0,main,-5,4329,no,0x00cc,no,yes,no,no,no
occurrence-165,gridania_to_coerthas.pcapng,0,main,-4,4330,no,0x0137,no,no,no,no,no
occurrence-165,gridania_to_coerthas.pcapng,0,main,-3,4331,no,0x0001,no,no,no,no,no
occurrence-165,gridania_to_coerthas.pcapng,0,main,-2,4332,no,0x017a,no,no,yes,no,no
occurrence-165,gridania_to_coerthas.pcapng,0,main,-1,4333,no,0x017a,no,no,yes,no,no
occurrence-165,gridania_to_coerthas.pcapng,0,main,1,4335,no,0x0001,no,no,no,no,no
