capture,direction,lane_index,frame_index,subevent_index,subevent_offset,opcode,subpacket_size,application_length,transport_source_actor_id,field_u64_0,field_u64_8,group_type_candidate,member_count
gridania_to_coerthas.pcapng,s2c,0,1098,7,800,0x017C,152,120,43723073,152,23319013441195,10002,
gridania_to_coerthas.pcapng,s2c,0,1098,8,952,0x017D,64,32,43723073,152,23319013441195,,
gridania_to_coerthas.pcapng,s2c,0,1098,9,1016,0x0183,152,120,43723073,152,23319013441195,,1
gridania_to_coerthas.pcapng,s2c,0,1098,10,1168,0x017E,56,24,43723073,152,23319013441195,,
gridania_to_coerthas.pcapng,s2c,0,1098,25,2720,0x017C,152,120,43723073,152,23319013441657,10002,
gridania_to_coerthas.pcapng,s2c,0,1098,26,2872,0x017D,64,32,43723073,152,23319013441657,,
gridania_to_coerthas.pcapng,s2c,0,1098,27,2936,0x0183,152,120,43723073,152,23319013441657,,1
gridania_to_coerthas.pcapng,s2c,0,1098,28,3088,0x017E,56,24,43723073,152,23319013441657,,
gridania_to_coerthas.pcapng,s2c,0,1099,5,688,0x017C,152,120,43723073,152,23319013442094,10002,
gridania_to_coerthas.pcapng,s2c,0,1099,6,840,0x017D,64,32,43723073,152,23319013442094,,
gridania_to_coerthas.pcapng,s2c,0,1099,7,904,0x0183,152,120,43723073,152,23319013442094,,1
gridania_to_coerthas.pcapng,s2c,0,1099,8,1056,0x017E,56,24,43723073,152,23319013442094,,
gridania_to_coerthas.pcapng,s2c,0,1099,23,2608,0x017C,152,120,43723073,152,23319013442531,10002,
gridania_to_coerthas.pcapng,s2c,0,1099,24,2760,0x017D,64,32,43723073,152,23319013442531,,
gridania_to_coerthas.pcapng,s2c,0,1099,25,2824,0x0183,152,120,43723073,152,23319013442531,,1
gridania_to_coerthas.pcapng,s2c,0,1099,26,2976,0x017E,56,24,43723073,152,23319013442531,,
gridania_to_coerthas.pcapng,s2c,0,1100,4,520,0x017C,152,120,43723073,152,23319013442969,10002,
gridania_to_coerthas.pcapng,s2c,0,1100,5,672,0x017D,64,32,43723073,152,23319013442969,,
gridania_to_coerthas.pcapng,s2c,0,1100,6,736,0x0183,152,120,43723073,152,23319013442969,,1
gridania_to_coerthas.pcapng,s2c,0,1100,7,888,0x017E,56,24,43723073,152,23319013442969,,
gridania_to_coerthas.pcapng,s2c,0,1100,22,2440,0x017C,152,120,43723073,152,23319013443397,10002,
gridania_to_coerthas.pcapng,s2c,0,1100,23,2592,0x017D,64,32,43723073,152,23319013443397,,
gridania_to_coerthas.pcapng,s2c,0,1100,24,2656,0x0183,152,120,43723073,152,23319013443397,,1
gridania_to_coerthas.pcapng,s2c,0,1100,25,2808,0x017E,56,24,43723073,152,23319013443397,,
gridania_to_coerthas.pcapng,s2c,0,1103,0,0,0x017A,176,144,43723073,2738188573441262760,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1103,1,176,0x017A,176,144,43723073,2738188573441262628,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1103,2,352,0x017A,176,144,43723073,2738188573441262754,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1103,3,528,0x017A,176,144,43723073,2738188573441262639,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1104,0,0,0x017A,176,144,43723073,2738188573441262681,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1104,1,176,0x017A,176,144,43723073,2738188573441262766,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1106,7,800,0x017C,152,120,43723073,152,23319014711074,10002,
gridania_to_coerthas.pcapng,s2c,0,1106,8,952,0x017D,64,32,43723073,152,23319014711074,,
gridania_to_coerthas.pcapng,s2c,0,1106,9,1016,0x0183,152,120,43723073,152,23319014711074,,1
gridania_to_coerthas.pcapng,s2c,0,1106,10,1168,0x017E,56,24,43723073,152,23319014711074,,
gridania_to_coerthas.pcapng,s2c,0,1106,25,2720,0x017C,152,120,43723073,152,23319014711525,10002,
gridania_to_coerthas.pcapng,s2c,0,1106,26,2872,0x017D,64,32,43723073,152,23319014711525,,
gridania_to_coerthas.pcapng,s2c,0,1106,27,2936,0x0183,152,120,43723073,152,23319014711525,,1
gridania_to_coerthas.pcapng,s2c,0,1106,28,3088,0x017E,56,24,43723073,152,23319014711525,,
gridania_to_coerthas.pcapng,s2c,0,1108,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
gridania_to_coerthas.pcapng,s2c,0,1109,0,0,0x017A,176,144,43723073,2738188573441262689,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1109,1,176,0x017A,176,144,43723073,2738188573441262644,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1112,7,800,0x017C,152,120,43723073,152,23319015771451,10002,
gridania_to_coerthas.pcapng,s2c,0,1112,8,952,0x017D,64,32,43723073,152,23319015771451,,
gridania_to_coerthas.pcapng,s2c,0,1112,9,1016,0x0183,152,120,43723073,152,23319015771451,,1
gridania_to_coerthas.pcapng,s2c,0,1112,10,1168,0x017E,56,24,43723073,152,23319015771451,,
gridania_to_coerthas.pcapng,s2c,0,1112,25,2720,0x017C,152,120,43723073,152,23319015771936,10002,
gridania_to_coerthas.pcapng,s2c,0,1112,26,2872,0x017D,64,32,43723073,152,23319015771936,,
gridania_to_coerthas.pcapng,s2c,0,1112,27,2936,0x0183,152,120,43723073,152,23319015771936,,1
gridania_to_coerthas.pcapng,s2c,0,1112,28,3088,0x017E,56,24,43723073,152,23319015771936,,
gridania_to_coerthas.pcapng,s2c,0,1114,0,0,0x017A,176,144,43723073,2738188573441262697,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1114,1,176,0x017A,176,144,43723073,2738188573441268890,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1115,25,2616,0x017C,152,120,43723073,152,23319016891516,10002,
gridania_to_coerthas.pcapng,s2c,0,1115,26,2768,0x017D,64,32,43723073,152,23319016891516,,
gridania_to_coerthas.pcapng,s2c,0,1115,27,2832,0x0183,152,120,43723073,152,23319016891516,,1
gridania_to_coerthas.pcapng,s2c,0,1115,28,2984,0x017E,56,24,43723073,152,23319016891516,,
gridania_to_coerthas.pcapng,s2c,0,1116,21,2360,0x017C,152,120,43723073,152,23319016892162,10002,
gridania_to_coerthas.pcapng,s2c,0,1116,22,2512,0x017D,64,32,43723073,152,23319016892162,,
gridania_to_coerthas.pcapng,s2c,0,1116,23,2576,0x0183,152,120,43723073,152,23319016892162,,1
gridania_to_coerthas.pcapng,s2c,0,1116,24,2728,0x017E,56,24,43723073,152,23319016892162,,
gridania_to_coerthas.pcapng,s2c,0,1118,0,0,0x017A,176,144,43723073,2738188573441262713,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1118,1,176,0x017A,176,144,43723073,2738188573441262721,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1121,7,800,0x017C,152,120,43723073,152,23319017941204,10002,
gridania_to_coerthas.pcapng,s2c,0,1121,8,952,0x017D,64,32,43723073,152,23319017941204,,
gridania_to_coerthas.pcapng,s2c,0,1121,9,1016,0x0183,152,120,43723073,152,23319017941204,,1
gridania_to_coerthas.pcapng,s2c,0,1121,10,1168,0x017E,56,24,43723073,152,23319017941204,,
gridania_to_coerthas.pcapng,s2c,0,1121,25,2720,0x017C,152,120,43723073,152,23319017941661,10002,
gridania_to_coerthas.pcapng,s2c,0,1121,26,2872,0x017D,64,32,43723073,152,23319017941661,,
gridania_to_coerthas.pcapng,s2c,0,1121,27,2936,0x0183,152,120,43723073,152,23319017941661,,1
gridania_to_coerthas.pcapng,s2c,0,1121,28,3088,0x017E,56,24,43723073,152,23319017941661,,
gridania_to_coerthas.pcapng,s2c,0,1123,1,64,0x017A,176,144,43723073,2738188573441262739,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1123,2,240,0x017A,176,144,43723073,2738188573441262705,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1127,7,800,0x017C,152,120,43723073,152,23319020105379,10002,
gridania_to_coerthas.pcapng,s2c,0,1127,8,952,0x017D,64,32,43723073,152,23319020105379,,
gridania_to_coerthas.pcapng,s2c,0,1127,9,1016,0x0183,152,120,43723073,152,23319020105379,,1
gridania_to_coerthas.pcapng,s2c,0,1127,10,1168,0x017E,56,24,43723073,152,23319020105379,,
gridania_to_coerthas.pcapng,s2c,0,1127,25,2720,0x017C,152,120,43723073,152,23319020105829,10002,
gridania_to_coerthas.pcapng,s2c,0,1127,26,2872,0x017D,64,32,43723073,152,23319020105829,,
gridania_to_coerthas.pcapng,s2c,0,1127,27,2936,0x0183,152,120,43723073,152,23319020105829,,1
gridania_to_coerthas.pcapng,s2c,0,1127,28,3088,0x017E,56,24,43723073,152,23319020105829,,
gridania_to_coerthas.pcapng,s2c,0,1128,5,688,0x017C,152,120,43723073,152,23319020106268,10002,
gridania_to_coerthas.pcapng,s2c,0,1128,6,840,0x017D,64,32,43723073,152,23319020106268,,
gridania_to_coerthas.pcapng,s2c,0,1128,7,904,0x0183,152,120,43723073,152,23319020106268,,1
gridania_to_coerthas.pcapng,s2c,0,1128,8,1056,0x017E,56,24,43723073,152,23319020106268,,
gridania_to_coerthas.pcapng,s2c,0,1130,1,64,0x017A,176,144,43723073,2738188573441262664,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1130,2,240,0x017A,176,144,43723073,2738188573441262734,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1132,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
gridania_to_coerthas.pcapng,s2c,0,1132,1,88,0x017A,176,144,43723073,2738188573441262615,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1133,7,800,0x017C,152,120,43723073,152,23319021231255,10002,
gridania_to_coerthas.pcapng,s2c,0,1133,8,952,0x017D,64,32,43723073,152,23319021231255,,
gridania_to_coerthas.pcapng,s2c,0,1133,9,1016,0x0183,152,120,43723073,152,23319021231255,,1
gridania_to_coerthas.pcapng,s2c,0,1133,10,1168,0x017E,56,24,43723073,152,23319021231255,,
gridania_to_coerthas.pcapng,s2c,0,1135,1,64,0x017A,176,144,43723073,2738188573441262621,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1137,7,800,0x017C,152,120,43723073,152,23319022291239,10002,
gridania_to_coerthas.pcapng,s2c,0,1137,8,952,0x017D,64,32,43723073,152,23319022291239,,
gridania_to_coerthas.pcapng,s2c,0,1137,9,1016,0x0183,152,120,43723073,152,23319022291239,,1
gridania_to_coerthas.pcapng,s2c,0,1137,10,1168,0x017E,56,24,43723073,152,23319022291239,,
gridania_to_coerthas.pcapng,s2c,0,1138,1,64,0x017A,176,144,43723073,2738188573441262727,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1139,7,800,0x017C,152,120,43723073,152,23319023311117,10002,
gridania_to_coerthas.pcapng,s2c,0,1139,8,952,0x017D,64,32,43723073,152,23319023311117,,
gridania_to_coerthas.pcapng,s2c,0,1139,9,1016,0x0183,152,120,43723073,152,23319023311117,,1
gridania_to_coerthas.pcapng,s2c,0,1139,10,1168,0x017E,56,24,43723073,152,23319023311117,,
gridania_to_coerthas.pcapng,s2c,0,1140,1,64,0x017A,176,144,43723073,2738188573441266185,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1142,7,800,0x017C,152,120,43723073,152,23319024471178,10002,
gridania_to_coerthas.pcapng,s2c,0,1142,8,952,0x017D,64,32,43723073,152,23319024471178,,
gridania_to_coerthas.pcapng,s2c,0,1142,9,1016,0x0183,152,120,43723073,152,23319024471178,,1
gridania_to_coerthas.pcapng,s2c,0,1142,10,1168,0x017E,56,24,43723073,152,23319024471178,,
gridania_to_coerthas.pcapng,s2c,0,1144,0,0,0x017A,176,144,43723073,2738188573441268891,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1151,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
gridania_to_coerthas.pcapng,s2c,0,1152,7,800,0x017C,152,120,43723073,152,23319027760859,10002,
gridania_to_coerthas.pcapng,s2c,0,1152,8,952,0x017D,64,32,43723073,152,23319027760859,,
gridania_to_coerthas.pcapng,s2c,0,1152,9,1016,0x0183,152,120,43723073,152,23319027760859,,1
gridania_to_coerthas.pcapng,s2c,0,1152,10,1168,0x017E,56,24,43723073,152,23319027760859,,
gridania_to_coerthas.pcapng,s2c,0,1155,0,0,0x017A,176,144,43723073,2738188573441262637,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1166,7,800,0x017C,152,120,43723073,152,23319030961257,10002,
gridania_to_coerthas.pcapng,s2c,0,1166,8,952,0x017D,64,32,43723073,152,23319030961257,,
gridania_to_coerthas.pcapng,s2c,0,1166,9,1016,0x0183,152,120,43723073,152,23319030961257,,1
gridania_to_coerthas.pcapng,s2c,0,1166,10,1168,0x017E,56,24,43723073,152,23319030961257,,
gridania_to_coerthas.pcapng,s2c,0,1167,0,0,0x017A,176,144,43723073,2738188573441265872,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1170,22,2112,0x017C,152,120,43723073,152,23319031983936,10002,
gridania_to_coerthas.pcapng,s2c,0,1170,23,2264,0x017D,64,32,43723073,152,23319031983936,,
gridania_to_coerthas.pcapng,s2c,0,1170,24,2328,0x0183,152,120,43723073,152,23319031983936,,1
gridania_to_coerthas.pcapng,s2c,0,1170,25,2480,0x017E,56,24,43723073,152,23319031983936,,
gridania_to_coerthas.pcapng,s2c,0,1173,1,64,0x017A,176,144,43723073,2738188573441264220,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1175,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
gridania_to_coerthas.pcapng,s2c,0,1180,7,800,0x017C,152,120,43723073,152,23319034471500,10002,
gridania_to_coerthas.pcapng,s2c,0,1180,8,952,0x017D,64,32,43723073,152,23319034471500,,
gridania_to_coerthas.pcapng,s2c,0,1180,9,1016,0x0183,152,120,43723073,152,23319034471500,,1
gridania_to_coerthas.pcapng,s2c,0,1180,10,1168,0x017E,56,24,43723073,152,23319034471500,,
gridania_to_coerthas.pcapng,s2c,0,1180,25,2720,0x017C,152,120,43723073,152,23319034471968,10002,
gridania_to_coerthas.pcapng,s2c,0,1180,26,2872,0x017D,64,32,43723073,152,23319034471968,,
gridania_to_coerthas.pcapng,s2c,0,1180,27,2936,0x0183,152,120,43723073,152,23319034471968,,1
gridania_to_coerthas.pcapng,s2c,0,1180,28,3088,0x017E,56,24,43723073,152,23319034471968,,
gridania_to_coerthas.pcapng,s2c,0,1182,0,0,0x017A,176,144,43723073,2738188573441266129,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1182,1,176,0x017A,176,144,43723073,2738188573441262700,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1185,4,520,0x017C,152,120,43723073,152,23319035580853,10002,
gridania_to_coerthas.pcapng,s2c,0,1185,5,672,0x017D,64,32,43723073,152,23319035580853,,
gridania_to_coerthas.pcapng,s2c,0,1185,6,736,0x0183,152,120,43723073,152,23319035580853,,1
gridania_to_coerthas.pcapng,s2c,0,1185,7,888,0x017E,56,24,43723073,152,23319035580853,,
gridania_to_coerthas.pcapng,s2c,0,1185,22,2440,0x017C,152,120,43723073,152,23319035581301,10002,
gridania_to_coerthas.pcapng,s2c,0,1185,23,2592,0x017D,64,32,43723073,152,23319035581301,,
gridania_to_coerthas.pcapng,s2c,0,1185,24,2656,0x0183,152,120,43723073,152,23319035581301,,1
gridania_to_coerthas.pcapng,s2c,0,1185,25,2808,0x017E,56,24,43723073,152,23319035581301,,
gridania_to_coerthas.pcapng,s2c,0,1190,0,0,0x017A,176,144,43723073,2738188573441265872,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1190,1,176,0x017A,176,144,43723073,2738188573441262613,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1198,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
gridania_to_coerthas.pcapng,s2c,0,1202,4,520,0x017C,152,120,43723073,152,23319039940713,10002,
gridania_to_coerthas.pcapng,s2c,0,1202,5,672,0x017D,64,32,43723073,152,23319039940713,,
gridania_to_coerthas.pcapng,s2c,0,1202,6,736,0x0183,152,120,43723073,152,23319039940713,,1
gridania_to_coerthas.pcapng,s2c,0,1202,7,888,0x017E,56,24,43723073,152,23319039940713,,
gridania_to_coerthas.pcapng,s2c,0,1202,22,2440,0x017C,152,120,43723073,152,23319039941179,10002,
gridania_to_coerthas.pcapng,s2c,0,1202,23,2592,0x017D,64,32,43723073,152,23319039941179,,
gridania_to_coerthas.pcapng,s2c,0,1202,24,2656,0x0183,152,120,43723073,152,23319039941179,,1
gridania_to_coerthas.pcapng,s2c,0,1202,25,2808,0x017E,56,24,43723073,152,23319039941179,,
gridania_to_coerthas.pcapng,s2c,0,1203,2,368,0x017C,152,120,43723073,152,23319039941624,10002,
gridania_to_coerthas.pcapng,s2c,0,1203,3,520,0x017D,64,32,43723073,152,23319039941624,,
gridania_to_coerthas.pcapng,s2c,0,1203,4,584,0x0183,152,120,43723073,152,23319039941624,,1
gridania_to_coerthas.pcapng,s2c,0,1203,5,736,0x017E,56,24,43723073,152,23319039941624,,
gridania_to_coerthas.pcapng,s2c,0,1205,0,0,0x017A,176,144,43723073,2738188573441262638,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1205,1,176,0x017A,176,144,43723073,2738188573441262614,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1205,3,416,0x017A,176,144,43723073,2738188573441262708,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1209,0,0,0x017C,152,120,43723073,152,23319041020857,10002,
gridania_to_coerthas.pcapng,s2c,0,1209,1,152,0x017D,64,32,43723073,152,23319041020857,,
gridania_to_coerthas.pcapng,s2c,0,1209,2,216,0x0183,152,120,43723073,152,23319041020857,,1
gridania_to_coerthas.pcapng,s2c,0,1209,3,368,0x017E,56,24,43723073,152,23319041020857,,
gridania_to_coerthas.pcapng,s2c,0,1210,1,64,0x017A,176,144,43723073,2738188573441262667,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1213,7,800,0x017C,152,120,43723073,152,23319042421645,10002,
gridania_to_coerthas.pcapng,s2c,0,1213,8,952,0x017D,64,32,43723073,152,23319042421645,,
gridania_to_coerthas.pcapng,s2c,0,1213,9,1016,0x0183,152,120,43723073,152,23319042421645,,1
gridania_to_coerthas.pcapng,s2c,0,1213,10,1168,0x017E,56,24,43723073,152,23319042421645,,
gridania_to_coerthas.pcapng,s2c,0,1213,25,2720,0x017C,152,120,43723073,152,23319042422115,10002,
gridania_to_coerthas.pcapng,s2c,0,1213,26,2872,0x017D,64,32,43723073,152,23319042422115,,
gridania_to_coerthas.pcapng,s2c,0,1213,27,2936,0x0183,152,120,43723073,152,23319042422115,,1
gridania_to_coerthas.pcapng,s2c,0,1213,28,3088,0x017E,56,24,43723073,152,23319042422115,,
gridania_to_coerthas.pcapng,s2c,0,1218,0,0,0x017A,176,144,43723073,2738188573441262740,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1219,0,0,0x017A,176,144,43723073,2738188573441263225,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1225,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
gridania_to_coerthas.pcapng,s2c,0,1241,4,520,0x017C,152,120,43723073,152,23319050700859,10002,
gridania_to_coerthas.pcapng,s2c,0,1241,5,672,0x017D,64,32,43723073,152,23319050700859,,
gridania_to_coerthas.pcapng,s2c,0,1241,6,736,0x0183,152,120,43723073,152,23319050700859,,1
gridania_to_coerthas.pcapng,s2c,0,1241,7,888,0x017E,56,24,43723073,152,23319050700859,,
gridania_to_coerthas.pcapng,s2c,0,1243,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
gridania_to_coerthas.pcapng,s2c,0,1244,0,0,0x017A,176,144,43723073,2738188573441262708,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1247,4,520,0x017C,152,120,43723073,152,23319051840901,10002,
gridania_to_coerthas.pcapng,s2c,0,1247,5,672,0x017D,64,32,43723073,152,23319051840901,,
gridania_to_coerthas.pcapng,s2c,0,1247,6,736,0x0183,152,120,43723073,152,23319051840901,,1
gridania_to_coerthas.pcapng,s2c,0,1247,7,888,0x017E,56,24,43723073,152,23319051840901,,
gridania_to_coerthas.pcapng,s2c,0,1247,22,2440,0x017C,152,120,43723073,152,23319051841388,10002,
gridania_to_coerthas.pcapng,s2c,0,1247,23,2592,0x017D,64,32,43723073,152,23319051841388,,
gridania_to_coerthas.pcapng,s2c,0,1247,24,2656,0x0183,152,120,43723073,152,23319051841388,,1
gridania_to_coerthas.pcapng,s2c,0,1247,25,2808,0x017E,56,24,43723073,152,23319051841388,,
gridania_to_coerthas.pcapng,s2c,0,1248,0,0,0x017A,176,144,43723073,2738188573441262638,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1248,1,176,0x017A,176,144,43723073,2738188573441262700,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1251,7,800,0x017C,152,120,43723073,152,23319052894314,10002,
gridania_to_coerthas.pcapng,s2c,0,1251,8,952,0x017D,64,32,43723073,152,23319052894314,,
gridania_to_coerthas.pcapng,s2c,0,1251,9,1016,0x0183,152,120,43723073,152,23319052894314,,1
gridania_to_coerthas.pcapng,s2c,0,1251,10,1168,0x017E,56,24,43723073,152,23319052894314,,
gridania_to_coerthas.pcapng,s2c,0,1251,25,2720,0x017C,152,120,43723073,152,23319052894779,10002,
gridania_to_coerthas.pcapng,s2c,0,1251,26,2872,0x017D,64,32,43723073,152,23319052894779,,
gridania_to_coerthas.pcapng,s2c,0,1251,27,2936,0x0183,152,120,43723073,152,23319052894779,,1
gridania_to_coerthas.pcapng,s2c,0,1251,28,3088,0x017E,56,24,43723073,152,23319052894779,,
gridania_to_coerthas.pcapng,s2c,0,1252,5,688,0x017C,152,120,43723073,152,23319052895420,10002,
gridania_to_coerthas.pcapng,s2c,0,1252,6,840,0x017D,64,32,43723073,152,23319052895420,,
gridania_to_coerthas.pcapng,s2c,0,1252,7,904,0x0183,152,120,43723073,152,23319052895420,,1
gridania_to_coerthas.pcapng,s2c,0,1252,8,1056,0x017E,56,24,43723073,152,23319052895420,,
gridania_to_coerthas.pcapng,s2c,0,1252,23,2608,0x017C,152,120,43723073,152,23319052895870,10002,
gridania_to_coerthas.pcapng,s2c,0,1252,24,2760,0x017D,64,32,43723073,152,23319052895870,,
gridania_to_coerthas.pcapng,s2c,0,1252,25,2824,0x0183,152,120,43723073,152,23319052895870,,1
gridania_to_coerthas.pcapng,s2c,0,1252,26,2976,0x017E,56,24,43723073,152,23319052895870,,
gridania_to_coerthas.pcapng,s2c,0,1253,0,0,0x017A,176,144,43723073,2738188573441262735,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1253,1,176,0x017A,176,144,43723073,2738188573441262614,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1253,2,352,0x017A,176,144,43723073,2738188573441262667,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1253,3,528,0x017A,176,144,43723073,2738188573441262723,173508149446676,,
gridania_to_coerthas.pcapng,s2c,0,1255,7,800,0x017C,152,120,43723073,152,23319054651316,10002,
gridania_to_coerthas.pcapng,s2c,0,1255,8,952,0x017D,64,32,43723073,152,23319054651316,,
gridania_to_coerthas.pcapng,s2c,0,1255,9,1016,0x0183,152,120,43723073,152,23319054651316,,1
gridania_to_coerthas.pcapng,s2c,0,1255,10,1168,0x017E,56,24,43723073,152,23319054651316,,
gridania_to_coerthas.pcapng,s2c,0,1255,25,2720,0x017C,152,120,43723073,152,23319054651785,10002,
gridania_to_coerthas.pcapng,s2c,0,1255,26,2872,0x017D,64,32,43723073,152,23319054651785,,
gridania_to_coerthas.pcapng,s2c,0,1255,27,2936,0x0183,152,120,43723073,152,23319054651785,,1
